project_name,year,PRCPTOT,RX1day,RX5day,RX7day,SDII,R10mm,R20mm,R25mm,R30mm,R100mm,CDD,CWD,R95p,R99p
koldam,2009,891.0848482847214,42.85853958129883,133.33422088623047,136.81835734844208,6.750642790035768,26,10,7,4,0,34,44,238.33245658874512,42.85853958129883
koldam,2010,1083.0496586561203,42.824989318847656,124.77081036567688,131.19321632385254,8.267554646229925,37,12,4,2,0,40,34,188.29777908325195,42.824989318847656
koldam,2011,1178.4239925146103,49.00005340576172,108.5854902267456,142.19080066680908,8.927454488747047,41,16,8,5,0,25,17,373.37804794311523,131.0518569946289
koldam,2012,939.0027508735657,31.322484970092773,85.61477661132812,113.52674865722656,7.6341687062891515,35,9,3,2,0,71,19,138.5115509033203,0.0
koldam,2013,1195.9236725568771,43.43608474731445,142.7985544204712,162.44094276428223,8.421997694062515,41,12,8,6,0,42,61,348.49116134643555,43.43608474731445
koldam,2014,915.4311063289642,33.5214729309082,82.48745632171631,101.44668078422546,6.831575420365405,32,8,4,2,0,45,26,187.23185348510742,0.0
koldam,2015,1081.5317389965057,48.639041900634766,104.80275535583496,135.23970285058022,7.725226707117898,33,12,6,4,0,19,28,323.4012756347656,142.11626434326172
koteshwar,2000,1168.6905895471573,73.83515167236328,142.0918369293213,167.6309690438211,10.434737406671047,39,14,10,7,0,98,16,343.8401069641113,187.83102798461914
koteshwar,2001,1081.404273033142,61.055885314941406,141.15199661254883,159.87202072143555,9.16444299180629,36,11,6,6,0,76,22,188.96856880187988,118.65094757080078
koteshwar,2002,1167.6600654125214,78.43447875976562,197.12664794921875,214.24624872207642,10.333274915155057,27,18,15,10,0,78,27,450.88609313964844,78.43447875976562
koteshwar,2003,1523.9825747013092,71.11335754394531,119.8845705986023,156.75631713867188,11.12396039927963,45,24,18,9,0,30,25,390.64606857299805,131.13475799560547
koteshwar,2004,1084.505652666092,37.31272506713867,117.04234504699707,132.65263199806213,9.26927908261617,41,13,9,4,0,79,36,71.58676528930664,0.0
koteshwar,2005,1357.6460622549057,82.45513916015625,146.84585762023926,166.8314871788025,10.60660986136645,41,22,14,9,0,32,29,441.2001838684082,208.35581588745117
koteshwar,2006,965.2726435661316,46.81753540039063,100.24557876586914,121.14751851558685,8.937709662649366,42,7,5,3,0,42,13,114.4355239868164,0.0
koteshwar,2007,1466.5964180231094,66.86087036132812,193.72242832183838,202.1844663619995,11.827390467928302,54,23,14,11,0,54,20,431.31397247314453,66.86087036132812
koteshwar,2008,1272.8604737520218,57.09648132324219,121.03612852096558,151.1854691505432,9.94422245118767,44,20,12,8,0,40,26,248.83485412597656,57.09648132324219
koteshwar,2009,759.2241557836533,38.82395935058594,145.83330535888672,156.38131028413773,8.828187857949457,27,10,8,5,0,46,11,145.85488510131836,0.0
koteshwar,2010,1719.3716996908188,79.89588928222656,191.09227752685547,213.18570232391357,14.448501678074107,53,25,20,17,0,45,33,758.9283103942871,264.7142524719238
koteshwar,2011,1365.476838707924,150.34197998046875,244.16174793243408,267.96362018585205,11.011909989580031,41,17,13,5,1,47,21,315.0070037841797,150.34197998046875
kutehr,2011,1073.928059220314,55.72340393066406,115.13656449317932,123.26622022129595,11.071423290931072,36,16,12,8,0,25,5,55.72340393066406,0.0
kutehr,2012,1013.917240858078,76.69171905517578,109.13731455802917,113.90251642465591,8.74066586946619,26,13,8,8,0,43,8,144.2759552001953,0.0
kutehr,2013,2352.989490866661,96.76022338867188,251.15896797180176,365.2434139251709,17.9617518386768,73,44,31,22,0,43,17,555.451976776123,186.0996322631836
kutehr,2014,1552.036588549614,68.39948272705078,158.29393863677979,195.0828104019165,12.82674866569929,55,25,17,11,0,65,20,195.99276733398438,0.0
kutehr,2015,2059.664026737213,98.97936248779295,219.54094886779785,274.7565402984619,14.711885905265808,64,35,23,16,0,20,22,533.0778312683105,98.97936248779295
kutehr,2016,1529.1985936164856,74.19987487792969,189.18641686439514,249.4199743270874,12.332246722713593,43,23,17,15,0,82,16,308.1332664489746,0.0
kutehr,2017,1612.2930496931076,48.8593864440918,154.26344776153564,194.75137591362,12.795976584865933,62,28,16,10,0,75,23,0.0,0.0
kutehr,2018,1950.0222128629684,117.1293716430664,223.15685427188873,272.1065603494644,15.35450561309424,64,29,19,16,2,26,16,548.5472679138184,217.45602416992188
kutehr,2019,1760.6429543495178,71.56846618652344,179.37088441848755,221.83465242385864,12.486829463471757,59,36,21,10,0,17,17,257.2674789428711,0.0
kutehr,2020,1580.3551108837128,77.27616882324219,136.56458473205566,185.39970588684082,11.972387203664491,60,27,15,9,0,50,30,130.19641876220703,0.0
kutehr,2021,1487.5512700080872,109.85919952392578,210.3615484237671,227.7409896850586,11.1845960150984,51,21,15,9,1,32,13,283.2354736328125,109.85919952392578
kutehr,2022,1808.5131942033768,113.54623413085938,231.59518146514893,323.0647497177124,15.45737772823399,51,30,25,19,1,44,10,417.5501251220703,203.81346893310547
kutehr,2023,2254.1924464702606,156.86602783203125,287.0962619781494,322.8513889312744,15.654114211599031,67,35,24,18,3,30,20,452.47529220581055,392.5456848144531
kutehr,2024,1704.5913413763046,119.72457122802734,205.68394708633423,233.8634054660797,15.496284921602768,56,31,15,10,2,87,28,416.59398651123047,225.46337127685547
larji,1988,1606.9884819984436,88.35169219970703,238.5296115875244,255.5935042500496,10.572292644726602,57,24,15,14,0,82,38,589.8507976531982,178.42034149169922
larji,1989,1028.4020066261292,68.7473373413086,197.38286972045898,229.0897889137268,8.360991923789667,30,14,7,4,0,32,19,266.14040184020996,68.7473373413086
larji,1990,1387.2947165966034,51.71295547485352,125.12205219268799,132.74076056480408,7.97295814135979,48,13,10,6,0,32,36,345.7503776550293,101.8364486694336
larji,1991,861.365155339241,24.35494041442871,55.71936511993408,67.06341552734375,6.5254936010548565,22,5,0,0,0,95,14,0.0,0.0
larji,1992,1228.1183704137802,48.57548904418945,175.06043243408203,186.75317257642746,8.899408481259277,46,14,7,5,0,43,47,252.3074779510498,48.57548904418945
larji,1993,1201.1222219467163,65.88878631591797,208.80421447753906,231.3153052330017,8.703784217005191,42,11,4,4,0,52,20,205.54190063476562,172.81741333007812
larji,1994,1260.192963719368,44.28073120117188,123.4775938987732,141.6121506690979,8.290743182364263,39,15,6,5,0,54,24,221.3019962310791,44.28073120117188
larji,1995,1247.461812376976,49.49245071411133,131.66873359680176,146.28918504714966,8.428796029574162,47,11,7,6,0,34,76,271.25403022766113,93.44767761230469
larji,1996,1263.1155189275742,38.54702377319336,112.33981800079346,134.30297946929932,8.365003436606452,45,14,9,5,0,64,33,273.09917068481445,0.0
larji,1997,1480.394600391388,48.378021240234375,153.6817102432251,168.23044562339783,7.514693403001969,46,15,10,8,0,20,28,366.78967094421387,138.87501525878906
larji,1998,1437.8748508691788,65.27606964111328,173.02562522888184,181.69083642959595,10.055068887197054,46,18,13,9,0,52,20,490.08656883239746,171.92443084716797
larji,1999,1102.6289303302765,64.18222045898438,175.23979473114014,196.7493715286255,8.481761002540589,36,14,6,2,0,69,30,223.72789573669434,111.88720703125
larji,2000,1037.8679893016815,40.470890045166016,111.82139921188354,137.47683000564575,6.695922511623752,35,6,4,3,0,58,30,131.40697860717773,0.0
larji,2001,950.2726039886475,52.84427261352539,97.35156989097595,138.07433485984802,6.7395220141038825,31,5,3,2,0,35,22,111.07637214660645,52.84427261352539
larji,2002,860.0098810195923,41.60324478149414,83.07006645202637,90.66900074481964,6.66674326371777,23,9,5,3,0,74,14,166.7113151550293,0.0
larji,2003,1017.0201748609543,31.73754119873047,93.65189838409424,123.6369161605835,7.883877324503522,31,12,6,2,0,50,31,181.25773811340332,0.0
larji,2004,905.4947630167007,62.59687805175781,114.69445538520813,136.87131237983704,8.157610477627935,27,10,6,6,0,48,15,256.06224250793457,113.64011764526367
larji,2005,1002.4241527318954,49.2651481628418,119.39869928359985,135.94665691256523,7.316964618480989,32,8,5,4,0,98,21,192.35134315490723,94.89918518066406
larji,2006,1166.1301906108856,36.28098678588867,106.49406623840332,117.85576105117798,8.834319625840042,41,16,9,3,0,25,14,263.5814514160156,0.0
larji,2007,1226.3848550319672,117.56949615478516,261.95049142837524,267.64409470558167,10.5722832330342,31,16,14,9,1,43,10,625.3224487304688,393.34339141845703
madhyamaheshwar,2012,1238.0939217805862,80.7703628540039,172.3875901401043,210.0436897277832,12.020329337675594,37,19,13,12,0,50,21,562.3074684143066,217.9425277709961
madhyamaheshwar,2013,1448.341959118843,82.01943969726562,223.7970781326294,256.8384470939636,12.817185478927815,48,26,17,10,0,71,15,328.1056671142578,258.9126091003418
madhyamaheshwar,2014,1136.90325653553,44.941871643066406,135.64181995391846,168.9843873977661,10.526882004958612,41,16,11,7,0,48,14,230.66366577148438,0.0
madhyamaheshwar,2015,1021.5564050674438,59.19986724853516,98.718594789505,109.86440825462341,8.806520733340033,41,12,6,3,0,43,14,105.10966873168945,59.19986724853516
madhyamaheshwar,2016,2006.712076306343,96.69576263427734,223.0862808227539,276.6235866546631,16.314732327693847,65,38,29,22,0,80,18,803.1677589416504,411.1219291687012
madhyamaheshwar,2017,1910.0274715423584,103.7229232788086,170.55268001556396,208.34469556808472,16.754626943354022,56,35,30,24,1,77,18,899.3230209350586,216.51627731323242
madhyamaheshwar,2018,1742.5515716075897,78.70503234863281,178.64685249328613,232.86472606658936,13.508151717888293,60,30,19,14,0,46,47,481.7216682434082,78.70503234863281
madhyamaheshwar,2019,1708.5125180482864,71.95117950439453,172.98417615890503,225.4990668296814,12.380525493103525,55,27,20,13,0,33,27,504.4117851257324,200.02981185913086
madhyamaheshwar,2020,1718.577816605568,66.51548767089844,176.68725967407227,217.69231033325195,11.612012274361945,61,27,19,12,0,38,22,472.69519424438477,66.51548767089844
madhyamaheshwar,2021,1647.3659286499023,85.28975677490234,161.057222366333,176.06297874450684,12.293775586939569,55,24,15,9,0,39,18,459.55960845947266,295.2438278198242
madhyamaheshwar,2022,1744.7491557598114,86.87055969238281,148.91638708114624,179.61508777737617,13.957993246078491,62,27,21,14,0,46,27,599.8621482849121,151.88648223876953
madhyamaheshwar,2023,1541.7757760286331,72.37606811523438,166.03491592407227,202.35776805877686,11.505789373348009,52,23,12,8,0,48,24,385.84576416015625,126.19437789916992
malana I,1998,1359.240879893303,75.50466918945312,157.8001823425293,179.9943389892578,10.37588457933819,44,19,13,10,0,52,15,503.3598442077637,139.79185485839844
malana I,1999,872.7495105266571,57.27558898925781,164.92274236679077,172.58999580144882,7.65569746076015,25,11,6,2,0,55,20,173.34794998168945,113.79582977294922
malana I,2000,961.770429611206,38.86245346069336,76.9704577922821,86.78155660629272,6.498448848724365,29,6,3,2,0,46,29,71.60571670532227,0.0
malana I,2001,1010.7003219127655,48.183349609375,107.70903158187866,112.9422162771225,7.1680873894522374,31,10,5,5,0,35,16,207.5901336669922,0.0
malana II,2003,777.6668876409531,36.63387298583984,86.99734830856323,89.84760284423828,7.069698978554118,20,8,5,3,0,48,12,101.67497253417969,0.0
malana II,2004,775.0416511297226,61.98015975952149,91.35428380966187,133.10460472106934,7.990120114739408,23,11,6,4,0,33,18,177.39789581298828,61.98015975952149
malana II,2005,694.9393790960312,36.96892929077149,89.15869796276093,97.21120870113373,7.897038398818537,26,6,4,3,0,94,9,104.66658020019531,0.0
malana II,2006,1072.5428355932236,72.43295288085938,141.64910221099854,141.64910221099854,8.06423184656559,35,12,6,3,0,26,10,165.5157928466797,72.43295288085938
malana II,2007,861.8580108880997,79.35307312011719,154.20250463485718,154.33121030032635,8.885134132867007,22,11,7,5,0,43,8,257.1211738586426,154.38516998291016
malana II,2008,1130.3584780693054,105.78221893310548,129.72099673748016,136.4647980928421,9.18990632576671,30,13,5,4,1,37,8,279.8107719421387,237.04252243041992
malana II,2009,912.6963721513748,43.60125732421875,120.7376458644867,120.7376458644867,8.149074751351561,27,11,6,4,0,34,9,175.92148208618164,0.0
malana II,2010,1315.0755001306534,61.284698486328125,124.19190502166748,132.82957100868225,10.958962501088779,43,18,13,9,0,40,16,449.7971477508545,179.38909530639648
malana II,2011,1321.5324397087097,64.37799072265625,155.21435546875,193.6295747756958,12.467287167063299,40,21,19,13,0,79,14,556.5258674621582,185.5919075012207
maneri bhali ,1976,913.2807514667511,69.75228881835938,133.34887790679932,146.997727394104,7.610672928889593,31,6,3,1,0,91,32,69.75228881835938,69.75228881835938
maneri bhali ,1977,1399.5172340869904,43.771034240722656,103.8525800704956,143.72820472717285,9.207350224256516,51,17,10,7,0,82,57,219.29186630249023,0.0
maneri bhali ,1978,2279.1385164260864,107.10066223144533,251.00884628295898,313.06289291381836,16.515496495841205,76,39,26,18,2,30,33,868.4279747009277,538.0687866210938
maneri bhali ,1979,1288.571901679039,63.25212097167969,151.3091106414795,180.41915225982666,11.013435057085804,48,15,13,8,0,42,19,257.9981117248535,119.02963256835938
maneri bhali ,1980,1429.5068467855453,48.8896598815918,130.1365146636963,176.2512755393982,10.358745266561924,51,18,10,6,0,38,62,171.92344284057617,0.0
maneri bhali ,1981,1450.4250427484512,54.49368667602539,181.937162399292,235.07703590393066,9.800169207759806,52,18,12,9,0,32,64,335.41534423828125,54.49368667602539
maneri bhali ,1982,1394.8911197185516,59.53354263305664,108.1286690235138,137.4218008518219,8.557614231402157,51,19,9,3,0,60,44,59.53354263305664,59.53354263305664
maneri bhali ,1983,1548.664936542511,42.96180725097656,111.67220211029053,143.5427918434143,9.385848100257641,49,23,17,9,0,51,38,183.33539199829102,0.0
maneri bhali ,1984,1456.9157853126526,39.374210357666016,140.7663974761963,171.83811569213867,11.20704450240502,54,21,13,9,0,78,29,184.83966445922852,0.0
maneri bhali ,1985,1646.6341531276703,64.07794952392578,159.18980979919434,191.9415431022644,11.201592878419525,60,25,17,13,0,51,39,311.70421600341797,118.36767196655273
maneri bhali ,1986,1489.3617868423462,72.77960205078125,115.28795862197876,137.94666123390198,10.7148329988658,55,23,16,10,0,29,14,252.48114395141602,72.77960205078125
maneri bhali ,1987,915.3604564666748,41.058841705322266,83.31389808654785,99.81408405303955,7.959656143188477,34,10,6,2,0,52,25,41.058841705322266,0.0
maneri bhali ,1988,1783.2078648805618,103.6838607788086,201.41508388519287,213.70044994354248,11.888052432537078,61,27,15,10,1,45,47,419.46995544433594,158.76663208007812
maneri bhali ,1989,1392.456561088562,80.1464614868164,180.60225677490234,223.62737846374512,12.43264786686216,49,19,16,11,0,51,23,484.7848777770996,150.39173889160156
maneri bhali ,1990,1802.95267868042,86.91465759277344,227.67859649658203,262.4937012195587,11.483775023442165,56,27,20,13,0,38,65,489.9320068359375,328.38121032714844
maneri bhali ,1991,959.2003836631775,28.74226188659668,95.58161735534668,109.47268533706665,7.798377102952663,39,7,1,0,0,47,33,0.0,0.0
maneri bhali ,1992,1258.4340969324112,52.53300476074219,152.41173458099365,176.91795921325684,9.831516382284462,42,15,10,8,0,45,58,237.7314567565918,0.0
maneri bhali ,1993,1600.6546014547348,79.40646362304688,151.17190742492676,210.61433029174805,10.963387681196814,50,26,16,9,0,52,17,422.8747024536133,138.91793060302734
maneri bhali ,1994,1631.6937463283539,106.41390991210938,227.2810091972351,264.0449571609497,12.747607393190265,46,27,19,14,1,96,18,568.1840324401855,248.60971069335938
maneri bhali ,1995,1628.1154539585114,165.85406494140625,351.4263381958008,392.3001651763916,12.819806724082767,53,24,14,10,2,53,35,560.6528205871582,298.4307403564453
maneri bhali ,1996,1345.615888595581,36.131134033203125,106.67486953735352,137.7921199798584,10.117412696207376,52,17,8,4,0,70,41,139.4066047668457,0.0
maneri bhali ,1997,989.9642596244812,36.093204498291016,91.98416900634766,114.15416717529297,6.226190312103656,33,7,4,2,0,18,22,36.093204498291016,0.0
maneri bhali ,1998,1466.3180599212646,61.35249710083008,118.0729193687439,141.8714680671692,11.108470150918672,55,19,10,6,0,72,34,180.4115982055664,61.35249710083008
maneri bhali ,1999,1306.1116474866867,50.09761047363281,177.42265510559082,212.51247644424438,10.047012672974514,46,17,13,10,0,73,30,351.00401306152344,0.0
maneri bhali ,2000,1235.4321428537369,83.52887725830078,135.56644344329834,166.70796060562134,8.888001027724727,41,10,7,3,0,98,25,171.94888305664062,83.52887725830078
maneri bhali ,2001,1433.5254467725754,64.1810073852539,143.39883375167847,179.77814054489136,10.8600412634286,52,18,12,8,0,76,41,359.43323135375977,121.91936492919922
maneri bhali ,2002,1462.7655237913132,71.99065399169922,262.57557678222656,304.84722423553467,11.16614903657491,37,21,19,18,0,79,25,699.8301048278809,195.96055603027344
maneri bhali ,2003,1519.5567017793655,80.15582275390625,151.78448581695557,165.66055464744568,10.932062602729248,56,19,13,5,0,31,25,237.72512817382812,190.78630447387695
maneri bhali ,2004,1107.6967502832413,37.11283874511719,113.45130825042725,143.61381149291992,8.933038308735817,42,14,7,3,0,63,33,70.421875,0.0
maneri bhali ,2005,1603.5875021219254,54.467735290527344,167.3277473449707,212.88842964172363,11.292869733252996,54,28,21,13,0,51,31,430.3791732788086,54.467735290527344
maneri bhali ,2006,1232.4189789295197,48.03669738769531,133.330340385437,167.72022485733032,9.129029473551997,40,16,10,8,0,38,13,194.64328002929688,0.0
maneri bhali ,2007,1669.4698190689087,80.41793060302734,183.8228349685669,205.14547204971313,12.185911088094224,56,28,20,14,0,52,26,574.1042175292969,80.41793060302734
maneri bhali ,2008,1637.2010245323181,59.26203155517578,143.5453143119812,178.16775131225586,11.137421935594,52,28,19,12,0,35,44,428.6203956604004,116.20456314086914
maneri_bhali_I,1973,1573.2520880699158,61.37480163574219,171.37935256958008,198.03690791130066,9.894667220565507,54,17,12,7,0,52,87,265.451171875,227.34531784057617
maneri_bhali_I,1974,1242.1394509077072,80.84642791748047,188.08451652526855,242.09337043762207,11.090530811675958,44,17,12,9,0,60,40,291.2421112060547,80.84642791748047
maneri_bhali_I,1975,1543.9679589271545,82.95034790039062,149.71922779083252,173.33698749542236,11.696726961569352,56,24,14,10,0,65,20,346.14037704467773,194.16196823120117
maneri_bhali_I,1976,913.2807514667511,69.75228881835938,133.34887790679932,146.997727394104,7.610672928889593,31,6,3,1,0,91,32,69.75228881835938,69.75228881835938
maneri_bhali_I,1977,1399.5172340869904,43.771034240722656,103.8525800704956,143.72820472717285,9.207350224256516,51,17,10,7,0,82,57,219.29186630249023,0.0
maneri_bhali_I,1978,2279.1385164260864,107.10066223144533,251.00884628295898,313.06289291381836,16.515496495841205,76,39,26,18,2,30,33,868.4279747009277,538.0687866210938
maneri_bhali_I,1979,1288.571901679039,63.25212097167969,151.3091106414795,180.41915225982666,11.013435057085804,48,15,13,8,0,42,19,257.9981117248535,119.02963256835938
maneri_bhali_I,1980,1429.5068467855453,48.8896598815918,130.1365146636963,176.2512755393982,10.358745266561924,51,18,10,6,0,38,62,171.92344284057617,0.0
maneri_bhali_I,1981,1450.4250427484512,54.49368667602539,181.937162399292,235.07703590393066,9.800169207759806,52,18,12,9,0,32,64,335.41534423828125,54.49368667602539
maneri_bhali_I,1982,1394.8911197185516,59.53354263305664,108.1286690235138,137.4218008518219,8.557614231402157,51,19,9,3,0,60,44,59.53354263305664,59.53354263305664
maneri_bhali_I,1983,1548.664936542511,42.96180725097656,111.67220211029053,143.5427918434143,9.385848100257641,49,23,17,9,0,51,38,183.33539199829102,0.0
maneri_bhali_I,1984,1456.9157853126526,39.374210357666016,140.7663974761963,171.83811569213867,11.20704450240502,54,21,13,9,0,78,29,184.83966445922852,0.0
nathpa jhakri,1993,1098.954738855362,54.28825759887695,161.50864696502686,177.68653964996338,6.999711712454535,34,9,5,3,0,52,21,267.86988258361816,93.00849533081055
nathpa jhakri,1994,1229.609696149826,51.34950637817383,122.08300399780273,143.8290777206421,6.946947435874724,38,9,5,3,0,53,86,235.83392333984375,51.34950637817383
nathpa jhakri,1995,1356.800490617752,87.02849578857422,210.31714630126953,250.77126550674438,8.028405269927527,46,10,6,4,0,21,75,353.0862789154053,197.9644775390625
nathpa jhakri,1996,1308.229718208313,42.45934295654297,90.63350439071655,114.88961982727051,7.475598389761789,38,10,4,2,0,63,71,262.0172462463379,42.45934295654297
nathpa jhakri,1997,1162.722387433052,54.115421295166016,133.07969570159912,155.95969343185425,5.756051422935902,33,6,3,2,0,18,31,191.42865753173828,96.98670196533203
nathpa jhakri,1998,1320.4660725593567,67.23551177978516,130.72418916225433,132.92428517341614,8.304818066411048,45,12,7,5,0,53,33,400.0525588989258,198.87804412841797
nathpa jhakri,1999,891.9539071321487,40.04814147949219,118.29027271270752,133.78746557235718,6.067713653960196,25,5,2,1,0,32,31,135.75157928466797,40.04814147949219
nathpa jhakri,2000,972.4470562934875,36.43405151367188,108.72580242156982,128.20279741287231,6.154728204389162,21,6,4,4,0,48,33,184.15142059326172,72.65167617797852
nathpa jhakri,2001,902.7673469781876,40.99962615966797,75.88685369491577,106.566757440567,5.538449981461273,20,5,1,1,0,34,51,106.14137649536133,40.99962615966797
nathpa jhakri,2002,1044.746478319168,74.85517883300781,158.71650298126042,170.58701473474503,7.255183877216445,23,13,8,6,0,79,25,416.24110412597656,172.48273468017578
nathpa jhakri,2003,930.7297278642654,34.728416442871094,82.81135368347168,95.59206199645996,6.083200835714154,21,5,3,2,0,48,51,141.76917457580566,0.0
nathpa jhakri,2004,828.8300640583038,30.87121963500977,80.89165830612183,106.87749719619751,6.326947053880182,25,6,4,1,0,33,33,138.1257495880127,0.0
parbati II,2001,878.5434349775314,56.149070739746094,96.46726512908936,97.77339005470276,8.698449851262687,30,10,8,4,0,39,7,203.31118392944336,56.149070739746094
parbati II,2002,702.8358892202377,37.327823638916016,72.18254017829895,87.91936665773392,7.557375152905782,25,8,4,2,0,69,8,71.17709732055664,0.0
parbati II,2003,798.3846105337143,44.95078659057617,98.71458530426025,116.06467199325562,8.23076918075994,24,10,7,3,0,53,11,129.4332504272461,0.0
parbati II,2004,882.3601197004318,73.9693603515625,95.68316459655762,141.86593890190125,9.804001330004798,26,13,8,7,0,33,15,336.3506679534912,135.9293441772461
parbati II,2005,975.7632806301117,64.43914794921875,127.43402844667435,133.36063414812088,9.382339236827997,36,12,9,5,0,100,9,182.52982711791992,64.43914794921875
parbati II,2006,929.2254232168198,65.25837707519531,126.20421695709229,126.20421695709229,9.021606050648735,31,14,9,3,0,27,6,143.74396514892578,65.25837707519531
parbati II,2007,899.3051854372025,99.481201171875,158.5880217552185,158.5880217552185,11.67928812256107,23,12,11,9,0,43,6,454.05909538269043,178.91185760498047
parbati II,2008,993.7282501459122,113.09204864501952,133.41911321878433,141.47315007448196,9.555079328326078,25,13,9,4,1,34,7,259.3439407348633,170.41559600830078
parbati II,2009,636.5183390378952,55.28532028198242,134.47325134277344,134.47325134277344,7.95647923797369,21,7,4,4,0,35,5,164.2631607055664,0.0
parbati II,2010,1272.5274024009705,65.9708480834961,117.96137237548828,125.75391149520874,12.354634974766704,42,19,14,10,0,40,7,401.0808525085449,65.9708480834961
parbati II,2011,1450.9011554718018,75.51419830322266,167.8860149383545,217.74271392822266,13.559823882914035,47,23,18,15,0,80,14,639.7954730987549,134.90859985351562
parbati II,2012,974.0415604114532,39.99504470825195,103.43871402740479,157.2972173690796,10.944287195634306,38,16,10,5,0,62,15,167.49646377563477,0.0
parbati II,2013,1060.3936862945557,51.60947036743164,117.90335464477539,117.90335464477539,8.83661405245463,37,14,9,5,0,41,17,207.0779914855957,0.0
parbati II,2014,1058.9367504119873,65.3513412475586,103.9925651550293,108.51049590110779,8.751543391834606,33,12,8,6,0,35,11,214.79961013793945,65.3513412475586
parbati II,2015,1081.427073597908,53.17314147949219,108.0319893360138,111.83665990829468,9.08762246720931,39,11,7,2,0,19,12,98.8763313293457,0.0
parbati II,2016,862.1865196228027,45.75514602661133,63.7287722826004,105.69306641817093,8.708954743664673,30,10,5,3,0,86,6,118.57195663452148,0.0
parbati II,2017,1060.2031129598618,43.694480895996094,63.57250952720642,85.97243452072144,9.13968200827467,32,12,10,7,0,55,16,248.3296127319336,0.0
parbati II,2018,977.2068929672241,59.30669784545898,125.67916202545166,127.2074408531189,9.77206892967224,28,14,11,7,0,28,7,295.66685676574707,115.73876190185545
parbati II,2019,1119.429431438446,103.7503433227539,152.61848878860474,172.46933007240295,9.328578595320383,36,11,5,4,1,19,15,187.76827239990234,103.7503433227539
parbati II,2020,902.5485665798187,39.74949645996094,67.28297886252403,101.57948017120361,7.714090312648024,31,8,5,5,0,56,9,143.06727981567383,0.0
parbati II,2021,1067.407032251358,50.421329498291016,112.55506110191345,136.88002133369446,9.20178476078757,38,15,7,4,0,38,15,135.68289947509766,0.0
parbati II,2022,1089.907287120819,54.14680099487305,91.30515772104263,113.2596006989479,9.731315063578743,37,17,8,5,0,44,10,177.645263671875,0.0
parbati II,2023,1291.8017953634262,95.14382934570312,270.5286695212126,280.59016712009907,11.961127734846539,31,18,13,11,0,30,9,579.9097385406494,329.51268005371094
parbati II,2024,931.7528004646301,50.34782791137695,101.22650671005249,116.36711072921753,9.507681637394185,26,13,12,5,0,87,7,208.61409378051758,0.0
parbati III,2005,1029.733915925026,47.074649810791016,106.00688824057579,136.8937270641327,8.371820454675008,32,12,7,6,0,82,13,161.63380432128906,0.0
parbati III,2006,1024.8504705429077,46.62552261352539,93.91741132736206,93.91741132736206,8.332117646690307,36,13,6,2,0,27,11,46.62552261352539,0.0
parbati III,2007,1064.3617300987244,93.49626159667967,183.04238343238828,184.92878109216687,10.860833980599228,31,16,13,7,0,43,7,333.22103118896484,243.32608032226562
parbati III,2008,1071.0101027488708,104.62220001220705,121.42184793949129,126.78288781642915,9.076356802956532,33,13,8,5,1,34,11,222.29736709594727,104.62220001220705
parbati III,2009,806.7143709659576,54.6991081237793,135.75068712234497,135.75068712234497,9.719450252601899,26,11,6,5,0,34,5,222.24188995361328,0.0
parbati III,2010,1440.2223722934723,54.28301239013672,142.61082077026367,185.47240829467773,12.859128324048859,49,24,17,13,0,40,15,544.2724227905273,0.0
parbati III,2011,1479.5429499149323,68.0650863647461,178.07001876831055,232.12292003631592,13.95795235768804,47,20,19,16,0,79,14,665.0184211730957,199.37618255615234
parbati III,2012,966.9029752016068,43.63663482666016,104.27577352523805,160.0951247215271,11.113827301167893,38,15,9,6,0,62,15,120.23078536987305,0.0
parbati III,2013,1195.5804164409637,56.62616729736328,103.85879123210907,118.30300605297089,9.414019027094202,37,15,7,6,0,41,19,135.17539978027344,0.0
parbati III,2014,1319.1638063192368,78.1689224243164,213.46718174219131,221.00138759613037,10.22607601797858,39,16,9,7,0,35,13,350.5252990722656,152.5765151977539
pong,1961,1237.1999360322952,49.298709869384766,121.14047431945801,168.94746112823486,9.164443970609595,39,13,10,8,0,29,67,337.3674125671387,49.298709869384766
pong,1962,845.6169874668121,45.62542343139648,109.21842670440672,120.81229710578917,8.372445420463487,26,10,10,6,0,68,10,343.71020698547363,0.0
pong,1963,845.6678248643875,52.75346374511719,84.98092126846313,110.3471736907959,8.053979284422738,33,8,4,1,0,45,21,109.83905220031738,52.75346374511719
pong,1964,1004.4037719964981,49.84811401367188,143.27363204956055,158.5832715034485,9.386951140154189,32,15,11,6,0,72,19,249.72007179260254,49.84811401367188
pong,1965,764.3628619909286,37.032623291015625,86.18678903579712,126.69385385513306,8.045924863062407,21,10,5,2,0,39,23,70.98158264160156,0.0
pong,1966,1069.8597177267075,83.80697631835938,179.40433502197266,184.35554718971252,10.386987550744733,31,16,10,9,0,84,21,417.3876266479492,147.30842971801758
pong,1967,1238.6781350374222,66.05427551269531,160.64309978485107,186.04941272735596,10.678259784805364,43,17,9,4,0,49,41,271.8978576660156,184.59722900390625
pong,1968,885.2351175546646,35.644649505615234,91.36980819702148,127.95874786376953,8.594515704414219,35,10,5,1,0,54,46,91.82569885253906,0.0
pong,1969,887.2068965435028,47.97548675537109,168.6445188522339,209.42658710479736,8.784226698450523,34,11,7,4,0,78,16,162.52768325805664,0.0
