planned_dur_yr,actual_dur_yr,duration_ratio,installed_cap_mw,initial_cost,cost_per_mw,dam_height_m,dam_length_m,tunnel_length_m,tunnel_per_mw,elevation_m,transmission_km,rainfall,seismic_zone,forest_area_ha,dist_road_km,landowner_displaced,contract_retendered,state_uttarakhand,ctype_EPC,ctype_IR,ctype_OTHER,funder_CG,funder_SG,funder_WB,funder_ADB,funder_IFC,funder_private,funder_PSU,geo_prob_no,geo_prob_yea-landslide,geo_prob_yes,geo_prob_yes-cloudburst,geo_prob_yes-delays,geo_prob_yes-faults+silterosion,geo_prob_yes-ff,geo_prob_yes-flashflood,geo_prob_yes-forcemajuer,geo_prob_yes-fundstop+silterosion,geo_prob_yes-fundstop+stresstransition,geo_prob_yes-labour,geo_prob_yes-landslide,geo_prob_yes-landslide+cloudburst,geo_prob_yes-landslide+ff,geo_prob_yes-landslide+sz,geo_prob_yes-penstockburst,geo_prob_yes-reseviorfloor,geo_prob_yes-rockburst,geo_prob_yes-rollingboulder,geo_prob_yes-suspended,geo_prob_yes-sz,geo_prob_yes-sz+wi,geo_prob_yes-water-ingress,geo_prob_yes-wateringress,geo_prob_yes-wi,pct_cost_overrun
0.0,0.15254237288135594,0.3793103448275863,0.011784511784511785,0.008861624490981658,0.20913840015986976,0.0,0.0,0.05109489051094891,0.42072489762766935,0.13363256949366092,0.00938866958284434,0.7039960532807105,1.0,0.006240000000000001,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.699083846848204
0.3999999999999999,0.576271186440678,0.703448275862069,0.07474747474747476,0.02573166758189681,0.13673476008240645,0.11228813559322035,0.08688097306689835,0.16058394160583944,0.34106383424465253,0.05386250885896527,0.0036274405206444043,0.6053280710409473,1.0,0.0033,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.95309312935524
0.3999999999999999,0.3050847457627119,0.37241379310344824,0.25925925925925924,0.14687687926584608,0.23858259200173848,0.413135593220339,0.26064291920069504,0.02164233576642336,0.014479322481302244,0.02882116702102528,0.009802091112770724,0.9506660088801185,0.5,0.043500000000000004,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73541314442237
1.0,0.22033898305084748,0.12931034482758622,0.17845117845117844,0.056603703618581885,0.13021452156260835,0.23728813559322035,0.27367506516072976,0.19689781021897812,0.1881858462698762,0.08677848649499961,0.08753867491731569,0.5559940799210656,1.0,0.08825,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.1350018404633
0.3999999999999999,0.1864406779661017,0.22758620689655176,0.05333333333333334,0.016993339994648766,0.12406987311273063,0.1114406779661017,0.4126846220677671,0.0,0.0,0.0,0.011407766990291262,0.7039960532807105,0.5,0.08175,0.02,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83490725597977
0.6000000000000001,1.0,1.0,0.19461279461279463,0.3941278608738675,0.8568271087486448,0.1652542372881356,0.1103388357949609,0.5839416058394161,0.5140435779285433,0.06669816520985905,0.01632348234289982,0.7286630488406513,1.0,0.05225,0.0,0.03792270531400966,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.08468288705334
0.3999999999999999,0.288135593220339,0.3517241379310345,0.050505050505050504,0.0,0.004818566789492081,0.1652542372881356,0.1103388357949609,0.31496350364963505,0.9365302830327027,0.08103000236239075,0.002720580390483303,0.7039960532807105,1.0,0.0305,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2256904261205
0.19999999999999996,0.288135593220339,0.4655172413793104,0.0,0.007205960386663726,0.3894810472109602,0.014830508474576272,0.018245004344048653,0.010875912408759125,0.19403431588209416,0.12418300653594772,0.003254027525872186,0.8273310310804145,1.0,0.002425,0.005,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47727277631735
0.19999999999999996,0.3220338983050848,0.517241379310345,0.05656565656565656,0.08078616633528655,0.5457030793360381,0.1038135593220339,0.1103388357949609,0.0004339416058394161,0.0011730059059579519,1.0,0.023917102315160567,0.6793290577207697,0.0,0.008405,0.002,0.009371980676328502,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.24426788259551
0.3999999999999999,0.423728813559322,0.517241379310345,0.3400673400673401,0.3838244898742075,0.4843087283920824,0.09322033898305085,0.1737619461337967,0.43795620437956206,0.22538833801482283,0.12237184030238604,0.012856075962872079,0.5559940799210656,1.0,0.0785,0.02,0.00251207729468599,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.563662028562
